COMPANY_CODE,STATE_CODE,PROGRAM_CODE,LINE_OF_BUSINESS,CITY,COUNTY_CODE,ZIP_CODE,LastOfADDRESS_LINE,LastOfCITY,LastOfSTATE_CODE,LastOfZIP_CODE,LastOfCOUNTY_CODE,PREMIUM_GROUP,TERRITORY_1_CODE
60,AL,R,25,Dothan,069,36305,108 ROCHELLE CT,DOTHAN,AL,36305,069,,1
60,AL,R,25,Double Springs,133,35553,101 COUNTY ROAD 312,DOUBLE SPRINGS,AL,35553,133,,1
60,AL,R,25,Dozier,039,36028,13542 ROWELL RD,DOZIER,AL,36028,039,,1
60,AL,R,25,Dozier,041,36028,19344 OPP HWY,DOZIER,AL,36028,041,,1
60,AL,R,25,Duncanville,007,35456,,,,,,,1
60,AL,R,25,Duncanville,125,35456,11390 MOUNT VERNON DR,DUNCANVILLE,AL,35456,125,,1
60,AL,R,25,Dutton,071,35744,689 COUNTY ROAD 224,DUTTON,AL,35744,071,,1
60,AL,R,25,East Brewton,053,36426,400 FLORIDA ST,EAST BREWTON,AL,36426,053,,1
60,AL,R,25,Eastaboga,015,36260,31 OAKLEAF DR,EASTABOGA,AL,36260,015,,1
60,AL,R,25,Eastaboga,121,36260,77 KESWICK DR,EASTABOGA,AL,36260,121,,1
60,AL,R,25,Echola,125,35457,,,,,,,1
60,AL,R,25,Eclectic,051,36024,1379 HOLLEY MILL RD,ECLECTIC,AL,36024,051,,1
60,AL,R,25,Eight Mile,097,36613,4426 BENT TREE RD,EIGHT MILE,AL,36613,097,,2
60,AL,R,25,Elba,031,36323,1025 MORROW AVE,ELBA,AL,36323,031,,1
60,AL,R,25,Elberta,003,36530,10585 COLEMAN LN,ELBERTA,AL,36530,003,,2
60,AL,R,25,Eldridge,057,35554,9465 COUNTY ROAD 24,ELDRIDGE,AL,35554,057,,1
60,AL,R,25,Eldridge,093,35554,,,,,,,1
60,AL,R,25,Eldridge,127,35554,980 BYLER RD,ELDRIDGE,AL,35554,127,,1
60,AL,R,25,Elkmont,083,35620,20923 UPPER FORT HAMPTON RD,ELKMONT,AL,35620,083,,1
60,AL,R,25,Elmore,051,36025,1590 INGRAM RD,ELMORE,AL,36025,051,,1
60,AL,R,25,Elrod,125,35458,18059 REECE RD,ELROD,AL,35458,125,,1
60,AL,R,25,Emelle,119,35459,,,,,,,1
60,AL,R,25,Empire,009,35063,,,,,,,1
60,AL,R,25,Empire,073,35063,,,,,,,1
60,AL,R,25,Empire,127,35063,2861 HULL RD,EMPIRE,AL,35063,127,,1
60,AL,R,25,Ensley,073,35218,3521 AVENUE F,ENSLEY,AL,35218,073,,1
60,AL,R,25,Enterprise,031,36330,217 COUNTY ROAD 600,ENTERPRISE,AL,36330,031,,1
60,AL,R,25,Enterprise,045,36330,141 VALLEY VIEW DR,ENTERPRISE,AL,36330,045,,1
60,AL,R,25,Epes,119,35460,81 FORT TOMBECBEE RD,EPES,AL,35460,119,,1
60,AL,R,25,Equality,037,36026,719 COOSA COUNTY ROAD 14,EQUALITY,AL,36026,037,,1
60,AL,R,25,Equality,051,36026,155 BIRCH RD,EQUALITY,AL,36026,051,,1
60,AL,R,25,Estillfork,071,35745,,,,,,,1
60,AL,R,25,Ethelsville,107,35461,3189 COUNTY ROAD 30,ETHELSVILLE,AL,35461,107,,1
60,AL,R,25,Eufaula,005,36027,1434 SANDY CREEK DR,EUFAULA,AL,36027,005,,1
60,AL,R,25,Eufaula,113,36027,,,,,,,1
60,AL,R,25,Eutaw,063,35462,71 COUNTY ROAD 210,EUTAW,AL,35462,063,,1
60,AL,R,25,Eva,043,35621,,,,,,,1
60,AL,R,25,Eva,103,35621,4660 EVA RD,EVA,AL,35621,103,,1
60,AL,R,25,Evergreen,035,36401,123 BRUNER AVE,EVERGREEN,AL,36401,035,,1
60,AL,R,25,Evergreen,099,36401,,,,,,,1
60,AL,R,25,Fackler,071,35746,9594 COUNTY ROAD 39,FACKLER,AL,35746,071,,1
60,AL,R,25,Fairfield,073,35064,456 FAIRFAX DR,FAIRFIELD,AL,35064,073,,1
60,AL,R,25,Fairhope,003,36532,9674 WATKINS DR,FAIRHOPE,AL,36532,003,,2
60,AL,R,25,Falkville,043,35622,1476 COUNTY ROAD 1282,FALKVILLE,AL,35622,043,,1
60,AL,R,25,Falkville,103,35622,260 BURNEY MOUNTAIN RD,FALKVILLE,AL,35622,103,,1
60,AL,R,25,Faunsdale,091,36738,,,,,,,1
60,AL,R,25,Fayette,057,35555,2315 1ST AVE NW,FAYETTE,AL,35555,057,,1
60,AL,R,25,Fayette,075,35555,1328 WIGGINS RD,FAYETTE,AL,35555,075,,1
60,AL,R,25,Fayette,125,35555,,,,,,,1
60,AL,R,25,Fitzpatrick,011,36029,1409 FOGGY HOLLOW TRL,FITZPATRICK,AL,36029,011,,1
60,AL,R,25,Fitzpatrick,087,36029,,,,,,,1
60,AL,R,25,Fitzpatrick,101,36029,,,,,,,1
60,AL,R,25,Five Points,017,36855,14511 COUNTY ROAD 267,FIVE POINTS,AL,36855,017,,1
60,AL,R,25,Flat Rock,049,35966,693 AL HIGHWAY 75,FLAT ROCK,AL,35966,049,,1
60,AL,R,25,Flat Rock,071,35966,3535 COUNTY ROAD 14,FLAT ROCK,AL,35966,071,,1
60,AL,R,25,Flomaton,053,36441,600 CLEARVIEW RD,FLOMATON,AL,36441,053,,1
60,AL,R,25,Florala,039,36442,15333 OPEN POND RD,FLORALA,AL,36442,039,,1
60,AL,R,25,Florence,077,35630,214 NORMANDY DR,FLORENCE,AL,35630,077,,1
60,AL,R,25,Florence,077,35633,225 SYLVAN ST,FLORENCE,AL,35633,077,,1
60,AL,R,25,Florence,077,35634,449 COUNTY ROAD 308,FLORENCE,AL,35634,077,,1
60,AL,R,25,Foley,003,36535,389 COLLINWOOD LOOP,FOLEY,AL,36535,003,,2
60,AL,R,25,Forest Home,013,36030,,,,,,,1
60,AL,R,25,Forest Home,131,36030,,,,,,,1
60,AL,R,25,Forestdale,073,35214,1616 CIRCLEWOOD DR,FORESTDALE,AL,35214,073,,1
60,AL,R,25,Forkland,063,36740,18267 US HIGHWAY 43,FORKLAND,AL,36740,063,,1
60,AL,R,25,Fort Deposit,013,36032,236 FORT DEPOSIT RD,FORT DEPOSIT,AL,36032,013,,1
60,AL,R,25,Fort Deposit,085,36032,107 EDWARDS CT,FORT DEPOSIT,AL,36032,085,,1
60,AL,R,25,Fort McClellan,015,36205,,,,,,,1
60,AL,R,25,Fort Mitchell,113,36856,5 WHEATLAND CT,FORT MITCHELL,AL,36856,113,,1
60,AL,R,25,Fort Payne,019,35967,285 COUNTY ROAD 109,FORT PAYNE,AL,35967,019,,1
60,AL,R,25,Fort Payne,049,35967,903 FAIRWAY RD NW,FORT PAYNE,AL,35967,049,,1
60,AL,R,25,Fort Payne,049,35968,1610 HOUSTON LOOP RD W # A,FORT PAYNE,AL,35968,049,,1
60,AL,R,25,Fort Rucker,045,36362,35 BLACKWELL ST,FORT RUCKER,AL,36362,045,,1
60,AL,R,25,Fosters,063,35463,,,,,,,1
60,AL,R,25,Fosters,125,35463,15160 HIGHWAY 11 S,FOSTERS,AL,35463,125,,1
60,AL,R,25,Franklin,099,36444,,,,,,,1
60,AL,R,25,Frankville,129,36538,,,,,,,1
60,AL,R,25,Frisco City,099,36445,4255 BUTLER ST,FRISCO CITY,AL,36445,099,,1
60,AL,R,25,Fruitdale,129,36539,,,,,,,1
60,AL,R,25,Fruithurst,029,36262,211 COUNTY ROAD 88,FRUITHURST,AL,36262,029,,1
60,AL,R,25,Fultondale,073,35068,1951 OUTWOOD RD,FULTONDALE,AL,35068,073,,1
60,AL,R,25,Fyffe,049,35971,10414 COUNTY ROAD 72,FYFFE,AL,35971,049,,1
60,AL,R,25,Gadsden,015,35905,,,,,,,1
60,AL,R,25,Gadsden,015,35907,,,,,,,1
60,AL,R,25,Gadsden,019,35901,,,,,,,1
60,AL,R,25,Gadsden,055,35901,933 AVENUE A,GADSDEN,AL,35901,055,,1
60,AL,R,25,Gadsden,055,35903,504 BREWTON AVE,GADSDEN,AL,35903,055,,1
60,AL,R,25,Gadsden,055,35904,208 SHERWOOD DR,GADSDEN,AL,35904,055,,1
60,AL,R,25,Gadsden,055,35905,430 FIELDON AVE,GADSDEN,AL,35905,055,,1
60,AL,R,25,Gadsden,055,35906,136 LAKESHORE DR,GADSDEN,AL,35906,055,,1
60,AL,R,25,Gadsden,055,35907,875 E GRAND AVE,GADSDEN,AL,35907,055,,1
60,AL,R,25,Gainestown,025,36540,1266 MADISON RD,GAINESTOWN,AL,36540,025,,1
60,AL,R,25,Gainesville,063,35464,,,,,,,1
60,AL,R,25,Gainesville,119,35464,7921 ALABAMA HIGHWAY 116,GAINESVILLE,AL,35464,119,,1
60,AL,R,25,Gallant,055,35972,93 ROBINSON RD,GALLANT,AL,35972,055,,1
60,AL,R,25,Gallant,115,35972,1500 PLEASANT VALLEY RD,GALLANT,AL,35972,115,,1
60,AL,R,25,Gallion,065,36742,786 JACKSON RD,GALLION,AL,36742,065,,1
60,AL,R,25,Gallion,091,36742,262 MOSELEY DR,GALLION,AL,36742,091,,1
60,AL,R,25,Gardendale,073,35071,1342 MOUNTAIN LN,GARDENDALE,AL,35071,073,,1
60,AL,R,25,Gaylesville,019,35973,15250 AL HIGHWAY 273,GAYLESVILLE,AL,35973,019,,1
60,AL,R,25,Geneva,061,36340,502 N WHITNEY ST,GENEVA,AL,36340,061,,1
60,AL,R,25,Georgiana,013,36033,1084 KOKOMO RD,GEORGIANA,AL,36033,013,,1
60,AL,R,25,Georgiana,035,36033,9071 W STATE HIGHWAY 106,GEORGIANA,AL,36033,035,,1
60,AL,R,25,Georgiana,099,36033,,,,,,,1
60,AL,R,25,Geraldine,049,35974,569 COUNTY ROAD 23,GERALDINE,AL,35974,049,,1
60,AL,R,25,Gilbertown,023,36908,4551 BARRYTOWN RD,GILBERTOWN,AL,36908,023,,1
60,AL,R,25,Glencoe,055,35905,303 MAIN ST W,GLENCOE,AL,35905,055,,1
60,AL,R,25,Glenwood,041,36034,,,,,,,1
60,AL,R,25,Glenwood,109,36034,4038 COUNTY ROAD 2243,GLENWOOD,AL,36034,109,,1
60,AL,R,25,Good Hope,043,35057,50 ST SEBASTIAN LN,GOOD HOPE,AL,35057,043,,1
60,AL,R,25,Goodwater,027,35072,511 BROWNSVILLE LOOP,GOODWATER,AL,35072,027,,1
60,AL,R,25,Goodwater,037,35072,612 PINE CREST ST,GOODWATER,AL,35072,037,,1
60,AL,R,25,Goodwater,121,35072,,,,,,,1
60,AL,R,25,Goodwater,123,35072,10841 HIGHWAY 63 N,GOODWATER,AL,35072,123,,1
60,AL,R,25,Gordo,107,35466,127 4TH AVE NE,GORDO,AL,35466,107,,1
60,AL,R,25,Gordo,125,35466,18993 UPPER COLUMBUS RD,GORDO,AL,35466,125,,1
60,AL,R,25,Gordon,069,36343,1506 TURNPIKE RD,GORDON,AL,36343,069,,1
60,AL,R,25,Goshen,041,36035,1140 N GOSHEN RD,GOSHEN,AL,36035,041,,1
60,AL,R,25,Goshen,109,36035,2183 COUNTY ROAD 2201,GOSHEN,AL,36035,109,,1
60,AL,R,25,Grady,041,36036,,,,,,,1
60,AL,R,25,Grady,101,36036,4247 MERIWETHER TRL,GRADY,AL,36036,101,,1
60,AL,R,25,Graham,111,36263,,,,,,,1
60,AL,R,25,Grand Bay,097,36541,5410 GRAND BAY WILMER RD S,GRAND BAY,AL,36541,097,,2
60,AL,R,25,Grant,095,35747,3508 COTTONVILLE RD,GRANT,AL,35747,095,,1
60,AL,R,25,Graysville,073,35073,305 1ST ST SE,GRAYSVILLE,AL,35073,073,,1
60,AL,R,25,Greensboro,065,36744,10596 AL HIGHWAY 14,GREENSBORO,AL,36744,065,,1
60,AL,R,25,Greenville,013,36037,3817 PETTIBONE RD,GREENVILLE,AL,36037,013,,1
60,AL,R,25,Grove Hill,025,36451,1445 TODDTOWN RD,GROVE HILL,AL,36451,025,,1
60,AL,R,25,Grove Oak,049,35975,,,,,,,1
60,AL,R,25,Grove Oak,095,35975,,,,,,,1
60,AL,R,25,Guin,057,35563,,,,,,,1
60,AL,R,25,Guin,075,35563,2776 SORGHUM HOLLOW RD,GUIN,AL,35563,075,,1
60,AL,R,25,Guin,093,35563,2527 STATE HIGHWAY 253,GUIN,AL,35563,093,,1
60,AL,R,25,Gulf Shores,003,36542,21300 Cotton Creek Drive,GULF SHORES,AL,36542,003,,2
60,AL,R,25,Guntersville,009,35976,350 CEDAR RIDGE DR,GUNTERSVILLE,AL,35976,009,,1
60,AL,R,25,Guntersville,095,35976,141 LILAC CIR,GUNTERSVILLE,AL,35976,095,,1
60,AL,R,25,Gurley,071,35748,,,,,,,1
60,AL,R,25,Gurley,089,35748,164 ANNA KATHRYN DR,GURLEY,AL,35748,089,,1
60,AL,R,25,Hackleburg,093,35564,12275 STATE HIGHWAY 172,HACKLEBURG,AL,35564,093,,1
60,AL,R,25,Haleyville,059,35565,,,,,,,1
60,AL,R,25,Haleyville,093,35565,17428 STATE HIGHWAY 129,HALEYVILLE,AL,35565,093,,1
60,AL,R,25,Haleyville,133,35565,3345 ELLENBURG RD,HALEYVILLE,AL,35565,133,,1
60,AL,R,25,Hamilton,093,35570,133 SHORT ST,HAMILTON,AL,35570,093,,1
60,AL,R,25,Hammondville,049,35989,,,,,,,1
60,AL,R,25,Hampton Cove,089,35763,3009 AUGUSTA TRCE SE,HAMPTON COVE,AL,35763,089,,1
60,AL,R,25,Hanceville,043,35077,13701 COUNTY ROAD 747,HANCEVILLE,AL,35077,043,,1
60,AL,R,25,Hardaway,087,36039,380 COLBERT DR,HARDAWAY,AL,36039,087,,1
60,AL,R,25,Harpersville,117,35078,122 SUNSET DR,HARPERSVILLE,AL,35078,117,,1
60,AL,R,25,Hartford,061,36344,289 SUNNYSIDE LN,HARTFORD,AL,36344,061,,1
60,AL,R,25,Hartselle,103,35640,822 MITWEDE ST SW,HARTSELLE,AL,35640,103,,1
60,AL,R,25,Harvest,083,35749,14235 FOX HOLLOW RD,HARVEST,AL,35749,083,,1
60,AL,R,25,Harvest,089,35749,204 SADDLE ROCK CT,HARVEST,AL,35749,089,,1
60,AL,R,25,Hatchechubbee,113,36858,6 GLENNBRIDGE RD,HATCHECHUBBEE,AL,36858,113,,1
60,AL,R,25,Havana,065,35474,,,,,,,1
60,AL,R,25,Hayden,009,35079,533 INDIAN HILLS RD,HAYDEN,AL,35079,009,,1
60,AL,R,25,Hayneville,085,36040,20 HILLBURNE DR,HAYNEVILLE,AL,36040,085,,1
60,AL,R,25,Hazel Green,089,35750,108 CHAPEL CREEK DR,HAZEL GREEN,AL,35750,089,,1
60,AL,R,25,Headland,045,36345,3127 STATE HIGHWAY 134 E,HEADLAND,AL,36345,045,,1
60,AL,R,25,Headland,067,36345,2641 COUNTY ROAD 15,HEADLAND,AL,36345,067,,1
60,AL,R,25,Headland,069,36345,1054 WOODHAM RD,HEADLAND,AL,36345,069,,1
60,AL,R,25,Heflin,029,36264,217 WILLOUGHBY ST,HEFLIN,AL,36264,029,,1
60,AL,R,25,Heflin,111,36264,1366 COUNTY ROAD 425,HEFLIN,AL,36264,111,,1
60,AL,R,25,Helena,073,35022,2037 LAUREL LAKES LN,HELENA,AL,35022,073,,1
60,AL,R,25,Helena,117,35080,201 W TRESTLE WAY,HELENA,AL,35080,117,,1
60,AL,R,25,Henagar,049,35978,4493 AL HIGHWAY 40,HENAGAR,AL,35978,049,,1
60,AL,R,25,Henagar,071,35978,7952 AL HIGHWAY 71,HENAGAR,AL,35978,071,,1
60,AL,R,25,Higdon,049,35979,759 COUNTY ROAD 816,HIGDON,AL,35979,049,,1
60,AL,R,25,Higdon,071,35979,,,,,,,1
60,AL,R,25,Highland Home,041,36041,415 SARDIS RD,HIGHLAND HOME,AL,36041,041,,1
60,AL,R,25,Highland Home,101,36041,,,,,,,1
60,AL,R,25,Highland Lake,009,35121,696 HIGHLAND DAM RD,HIGHLAND LAKE,AL,35121,009,,1
60,AL,R,25,Hillsboro,079,35643,1749 COUNTY ROAD 298,HILLSBORO,AL,35643,079,,1
60,AL,R,25,Hodges,059,35571,553 HIGHWAY 31,HODGES,AL,35571,059,,1
60,AL,R,25,Hodges,093,35571,,,,,,,1
60,AL,R,25,Hokes Bluff,055,35903,4371 MCLAIN ST S,HOKES BLUFF,AL,35903,055,,1
60,AL,R,25,Holly Pond,043,35083,1640 COUNTY ROAD 1693,HOLLY POND,AL,35083,043,,1
60,AL,R,25,Hollytree,071,35751,,,,,,,1
60,AL,R,25,Hollywood,071,35752,315 WEBB DR,HOLLYWOOD,AL,35752,071,,1
60,AL,R,25,Homewood,073,35209,719F RALEIGH COURT,HOMEWOOD,AL,35209,073,,1
60,AL,R,25,Honoraville,013,36042,409 COUNTY LINE CHURCH RD,HONORAVILLE,AL,36042,013,,1
60,AL,R,25,Honoraville,041,36042,,,,,,,1
60,AL,R,25,Hoover,073,35216,550 HAMPTON PARK DR # 1503,HOOVER,AL,35216,073,,1
60,AL,R,25,Hoover,073,35226,556 OAKLINE DR,HOOVER,AL,35226,073,,1
60,AL,R,25,Hoover,073,35244,3800 GALLERIA WOODS DR.,HOOVER,AL,35244,073,,1
60,AL,R,25,Hoover,117,35244,5365 RIVERBEND TRL,HOOVER,AL,35244,117,,1
60,AL,R,25,Hope Hull,085,36043,9642 COUNTY ROAD 26,HOPE HULL,AL,36043,085,,1
60,AL,R,25,Hope Hull,101,36043,85 ROLLING ACRES TRL,HOPE HULL,AL,36043,101,,1
60,AL,R,25,Horton,009,35980,195 COUNTY HIGHWAY 35,HORTON,AL,35980,009,,1
60,AL,R,25,Horton,095,35980,46181 AL HIGHWAY 75,HORTON,AL,35980,095,,1
60,AL,R,25,Houston,133,35572,205 COUNTY ROAD 3171,HOUSTON,AL,35572,133,,1
60,AL,R,25,Hueytown,073,35023,3342 CRESCENT DR,HUEYTOWN,AL,35023,073,,1
60,AL,R,25,Huntsville,089,35801,1101 HARRISON AVE SE,HUNTSVILLE,AL,35801,089,,1
60,AL,R,25,Huntsville,089,35802,1217 WILLOWBROOK DR SE,HUNTSVILLE,AL,35802,089,,1
60,AL,R,25,Huntsville,089,35803,13325 S SHAWDEE RD SE,HUNTSVILLE,AL,35803,089,,1
60,AL,R,25,Huntsville,089,35805,4611 GOVERNORS HOUSE DR. SW,HUNTSVILLE,AL,35805,089,,1
60,AL,R,25,Huntsville,089,35806,6620 OLD MADISON PIKE NW,HUNTSVILLE,AL,35806,089,,1
60,AL,R,25,Huntsville,089,35808,,,,,,,1
60,AL,R,25,Huntsville,089,35810,3240 UVALDE LN NW,HUNTSVILLE,AL,35810,089,,1
60,AL,R,25,Huntsville,089,35811,106 PEREGRINE CIR,HUNTSVILLE,AL,35811,089,,1
60,AL,R,25,Huntsville,089,35813,,,,,,,1
60,AL,R,25,Huntsville,089,35816,2411 MOORE AVE NW,HUNTSVILLE,AL,35816,089,,1
60,AL,R,25,Huntsville,089,35824,903 NATURE WALK BLVD SW # 903,HUNTSVILLE,AL,35824,089,,1
60,AL,R,25,Hurtsboro,011,36860,27 GREENWOOD DR,HURTSBORO,AL,36860,011,,1
60,AL,R,25,Hurtsboro,087,36860,,,,,,,1
60,AL,R,25,Hurtsboro,113,36860,735 RAILROAD ST,HURTSBORO,AL,36860,113,,1
60,AL,R,25,Hytop,071,35768,,,,,,,1
60,AL,R,25,Ider,049,35981,1144 COUNTY ROAD 788,IDER,AL,35981,049,,1
60,AL,R,25,Indian Springs,117,35124,6745 REMINGTON CIR,INDIAN SPRINGS,AL,35124,117,,1
60,AL,R,25,Indian Springs Village,117,35124,,,,,,,1
60,AL,R,25,Irondale,073,35210,3331 SUNNIROC CIR,IRONDALE,AL,35210,073,,1
60,AL,R,25,Irvington,097,36544,9585 ARGYLE RD,IRVINGTON,AL,36544,097,,2
60,AL,R,25,Jachin,023,36910,,,,,,,1
60,AL,R,25,Jack,031,36346,898 COUNTY ROAD 208,JACK,AL,36346,031,,1
60,AL,R,25,Jackson,025,36501,,,,,,,1
60,AL,R,25,Jackson,025,36545,520 E CLINTON ST,JACKSON,AL,36545,025,,1
60,AL,R,25,Jacksons Gap,123,36861,51 LIVE OAK PT,JACKSONS GAP,AL,36861,123,,1
60,AL,R,25,Jacksonville,015,36265,331 NISBET ST NW,JACKSONVILLE,AL,36265,015,,1
60,AL,R,25,Jasper,127,35501,302 WEDGEWOOD DRIVE,JASPER,AL,35501,127,,1
60,AL,R,25,Jasper,127,35503,6306 HIGHWAY 195,JASPER,AL,35503,127,,1
60,AL,R,25,Jasper,127,35504,59 WOODLAND VILLA DR,JASPER,AL,35504,127,,1
60,AL,R,25,Jasper,133,35503,165 PATTON PL,JASPER,AL,35503,133,,1
60,AL,R,25,Jemison,021,35085,438 AL HIGHWAY 191,JEMISON,AL,35085,021,,1
60,AL,R,25,Jones,001,36749,616 COUNTY ROAD 95,JONES,AL,36749,001,,1
60,AL,R,25,Jones,047,36749,,,,,,,1
60,AL,R,25,Joppa,043,35087,26 COUNTY ROAD 1807,JOPPA,AL,35087,043,,1
60,AL,R,25,Joppa,095,35087,,,,,,,1
60,AL,R,25,Joppa,103,35087,400 APPLE GROVE RD,JOPPA,AL,35087,103,,1
60,AL,R,25,Kellyton,037,35089,774 COOSA COUNTY ROAD 50,KELLYTON,AL,35089,037,,1
60,AL,R,25,Kellyton,123,35089,622 TANKERSLEY RD,KELLYTON,AL,35089,123,,1
60,AL,R,25,Kennedy,057,35574,,,,,,,1
60,AL,R,25,Kennedy,075,35574,8723 HIGHWAY 96,KENNEDY,AL,35574,075,,1
60,AL,R,25,Kennedy,107,35574,,,,,,,1
60,AL,R,25,Killen,077,35645,1652 VILLAGE LN,KILLEN,AL,35645,077,,1
60,AL,R,25,Kimberly,073,35091,8844 SOMERSET NORTH BLVD,KIMBERLY,AL,35091,073,,1
60,AL,R,25,Kinsey,069,36303,132 MALIBU ST,KINSEY,AL,36303,069,,1
60,AL,R,25,Kinston,031,36453,6082 HIGHWAY 134,KINSTON,AL,36453,031,,1
60,AL,R,25,Kinston,039,36453,1185 COUNTY ROAD 472,KINSTON,AL,36453,039,,1
60,AL,R,25,Kinston,061,36453,2217 LOWERY RD,KINSTON,AL,36453,061,,1
60,AL,R,25,Knoxville,063,35469,,,,,,,1
60,AL,R,25,Knoxville,125,35469,15240 SHEPARD PARK RD,KNOXVILLE,AL,35469,125,,1
60,AL,R,25,Laceys Spring,095,35754,520 DITTO CIR,LACEYS SPRING,AL,35754,095,,1
60,AL,R,25,Laceys Spring,103,35754,95 BLACK OAK RD,LACEYS SPRING,AL,35754,103,,1
60,AL,R,25,Lafayette,017,36862,2397 COUNTY ROAD 98,LAFAYETTE,AL,36862,017,,1
60,AL,R,25,Lake View,073,35111,8225 OWEN PARK DR,LAKE VIEW,AL,35111,073,,1
60,AL,R,25,Lake View,125,35111,21093 MICHELLE DR,LAKE VIEW,AL,35111,125,,1
60,AL,R,25,Lanett,017,36863,1492 COUNTY ROAD 222,LANETT,AL,36863,017,,1
60,AL,R,25,Langston,071,35755,,,,,,,1
60,AL,R,25,Langston,095,35755,460 WILBORN DR,LANGSTON,AL,35755,095,,1
60,AL,R,25,Lapine,041,36046,,,,,,,1
60,AL,R,25,Lapine,101,36046,2306 BOYD SPRINGS RD,LAPINE,AL,36046,101,,1
60,AL,R,25,Lavaca,023,36904,,,,,,,1
60,AL,R,25,Lawley,007,36793,,,,,,,1
60,AL,R,25,Lawley,021,36793,,,,,,,1
60,AL,R,25,Leeds,073,35094,512 STONEYBROOK LN,LEEDS,AL,35094,073,,1
60,AL,R,25,Leeds,115,35094,1236 MARKEETA RD,LEEDS,AL,35094,115,,1
60,AL,R,25,Leeds,117,35094,1282 MIMOSA RD,LEEDS,AL,35094,117,,1
60,AL,R,25,Leesburg,019,35983,879 COUNTY ROAD 50,LEESBURG,AL,35983,019,,1
60,AL,R,25,Leesburg,049,35983,,,,,,,1
60,AL,R,25,Leighton,033,35646,1965 CHURCH ST,LEIGHTON,AL,35646,033,,1
60,AL,R,25,Lenox,035,36454,,,,,,,1
60,AL,R,25,Leroy,129,36548,91 JOHNSON RD,LEROY,AL,36548,129,,1
60,AL,R,25,Lester,083,35647,11656 GASTON HOLLOW RD,LESTER,AL,35647,083,,1
60,AL,R,25,Letohatchee,085,36047,3641 JULIAN TOWN RD,LETOHATCHEE,AL,36047,085,,1
60,AL,R,25,Letohatchee,101,36047,,,,,,,1
60,AL,R,25,Level Plains,045,36322,866 JOE BRUER RD,LEVEL PLAINS,AL,36322,045,,1
60,AL,R,25,Lexington,077,35648,9710 HIGHWAY 101,LEXINGTON,AL,35648,077,,1
60,AL,R,25,Lillian,003,36549,9500 SOLDIER CREEK RD,LILLIAN,AL,36549,003,,2
60,AL,R,25,Lincoln,015,35096,682 SULPHUR SPRINGS RD,LINCOLN,AL,35096,015,,1
60,AL,R,25,Lincoln,121,35096,404 TWIN RIDGE CIR,LINCOLN,AL,35096,121,,1
60,AL,R,25,Linden,091,36748,11702 US HIGHWAY 43,LINDEN,AL,36748,091,,1
60,AL,R,25,Lineville,027,36266,4918 CLAIRMONT SPRINGS RD,LINEVILLE,AL,36266,027,,1
60,AL,R,25,Lineville,111,36266,8488 HIGHWAY 48,LINEVILLE,AL,36266,111,,1
60,AL,R,25,Lisman,023,36912,5887 COUNTY ROAD 9,LISMAN,AL,36912,023,,1
60,AL,R,25,Little River,003,36550,,,,,,,2
60,AL,R,25,Livingston,119,35470,114 DOGWOOD ST,LIVINGSTON,AL,35470,119,,1
60,AL,R,25,Locust Fork,009,35097,125 AZZILEE CIR,LOCUST FORK,AL,35097,009,,1
60,AL,R,25,Logan,043,35098,4259 COUNTY ROAD 818,LOGAN,AL,35098,043,,1
60,AL,R,25,Logan,133,35098,144 COUNTY ROAD 40,LOGAN,AL,35098,133,,1
60,AL,R,25,Louisville,005,36048,2361 HIGHWAY 51 S,LOUISVILLE,AL,36048,005,,1
60,AL,R,25,Lower Peach Tree,025,36751,,,,,,,1
60,AL,R,25,Lower Peach Tree,099,36751,,,,,,,1
60,AL,R,25,Lower Peach Tree,131,36751,4807 CANE CREEK RD,LOWER PEACH TREE,AL,36751,131,,1
60,AL,R,25,Lowndesboro,085,36752,80 SCHOOL RD,LOWNDESBORO,AL,36752,085,,1
60,AL,R,25,Loxley,003,36551,23249 CORNERSTONE DR,LOXLEY,AL,36551,003,,2
60,AL,R,25,Luka,033,38852,,,,,,,1
60,AL,R,25,Luverne,041,36049,10759 PETREY HWY,LUVERNE,AL,36049,041,,1
60,AL,R,25,Lynn,133,35575,,,,,,,1
60,AL,R,25,Madison,083,35756,29670 ALLISON CIR,MADISON,AL,35756,083,,1
60,AL,R,25,Madison,083,35757,30034 PARK HILL DR,MADISON,AL,35757,083,,1
60,AL,R,25,Madison,089,35756,127 TIMBERCOVE CIR SW,MADISON,AL,35756,089,,1
60,AL,R,25,Madison,089,35757,388 PINE GROVE RD,MADISON,AL,35757,089,,1
60,AL,R,25,Madison,089,35758,1200 COLONIAL LAKE DR APT 1223,MADISON,AL,35758,089,,1
60,AL,R,25,Magazine,097,36610,,,,,,,2
60,AL,R,25,Magnolia,091,36754,,,,,,,1
60,AL,R,25,Magnolia Springs,003,36555,12116 BAY ST,MAGNOLIA SPRINGS,AL,36555,003,,2
60,AL,R,25,Maplesville,007,36750,,,,,,,1
60,AL,R,25,Maplesville,021,36750,975 COUNTY ROAD 359,MAPLESVILLE,AL,36750,021,,1
60,AL,R,25,Marbury,001,36051,2891 US HIGHWAY 31 N,MARBURY,AL,36051,001,,1
60,AL,R,25,Marbury,021,36051,,,,,,,1
60,AL,R,25,Marbury,051,36051,2435 RUFFIN RD,MARBURY,AL,36051,051,,1
